Time [s],Value,Parity Error,Framing Error
1.196702291666667,0x03,,
1.196789458333333,0x00,,
1.196876583333333,0x01,,
1.196963750000000,0x02,,
1.197050875000000,0xDD,,
1.197138041666667,0x0D,,
1.197225166666667,0x25,,
1.197312333333333,0xF5,,
1.197399458333333,0xFD,,
1.298061291666667,0xFA,,
1.298148416666667,0x03,,
1.298235541666667,0x00,,
1.298322708333333,0x01,,
1.298409833333333,0x02,,
1.298496958333333,0xDF,,
1.298584125000000,0x0D,,
1.298671250000000,0x26,,
1.298758416666667,0xF4,,
1.298845541666667,0xFD,,
1.398357208333333,0xFA,,
1.398444333333333,0x03,,
1.398531458333333,0x00,,
1.398618625000000,0x01,,
1.398705750000000,0x02,,
1.398792875000000,0xE1,,
1.398880041666667,0x0D,,
1.398967166666667,0x27,,
1.399054333333333,0xCB,,
1.399141458333333,0xFD,,
1.498662791666667,0xFA,,
1.498749916666667,0x03,,
1.498837083333333,0x00,,
1.498924208333333,0x01,,
1.499011375000000,0x02,,
1.499098500000000,0xE4,,
1.499185625000000,0x0D,,
1.499272791666667,0x28,,
1.499359958333333,0xC1,,
1.499447083333333,0xFD,,
1.597839666666667,0xFA,,
1.597926833333333,0x03,,
1.598013958333333,0x00,,
1.598101125000000,0x01,,
1.598188250000000,0x02,,
1.598275416666667,0xE6,,
1.598362583333333,0x0D,,
1.598449750000000,0x29,,
1.598536875000000,0xC2,,
1.598624041666667,0xFD,,
1.699278250000000,0xFA,,
1.699365375000000,0x03,,
1.699452541666667,0x00,,
1.699539666666667,0x01,,
1.699626833333333,0x02,,
1.699714000000000,0xE9,,
1.699801166666667,0x0D,,
1.699888291666667,0x2A,,
1.699975458333333,0xCE,,
1.700062583333333,0xFD,,
1.799599625000000,0xFA,,
1.799686750000000,0x03,,
1.799773916666667,0x00,,
1.799861041666667,0x01,,
1.799948208333333,0x02,,
1.800035333333333,0xEB,,
1.800122500000000,0x0D,,
1.800209625000000,0x2B,,
1.800296750000000,0xCD,,
1.800383875000000,0xFD,,
1.899920375000000,0xFA,,
1.900007500000000,0x03,,
1.900094625000000,0x00,,
1.900181750000000,0x01,,
1.900268875000000,0x02,,
1.900356000000000,0xEE,,
1.900443125000000,0x0D,,
1.900530250000000,0x2C,,
1.900617375000000,0xCF,,
1.900704500000000,0xFD,,
1.999069458333333,0xFA,,
1.999156583333333,0x03,,
1.999243708333333,0x00,,
1.999330833333333,0x01,,
1.999418000000000,0x02,,
1.999505125000000,0xF0,,
1.999592250000000,0x0D,,
1.999679375000000,0x2D,,
1.999766500000000,0xD0,,
1.999853666666667,0xFD,,
2.100519583333333,0xFA,,
2.100606708333333,0x03,,
2.100693833333333,0x00,,
2.100780958333333,0x01,,
2.100868083333333,0x02,,
2.100955208333333,0xF3,,
2.101042375000000,0x0D,,
2.101129500000000,0x2E,,
2.101216625000000,0xD0,,
2.101303750000000,0xFD,,
2.199670875000000,0xFA,,
2.199758041666667,0x03,,
2.199845166666667,0x00,,
2.199932291666667,0x01,,
2.200019458333333,0x02,,
2.200106583333334,0xF5,,
2.200193708333333,0x0D,,
2.200280875000000,0x2F,,
2.200368041666667,0xD7,,
2.200455166666667,0xFD,,
2.299971166666666,0xFA,,
2.300058333333333,0x03,,
2.300145458333333,0x00,,
2.300232583333333,0x01,,
2.300319708333333,0x02,,
2.300406833333333,0xF8,,
2.300493958333333,0x0D,,
2.300581083333333,0x30,,
2.300668208333333,0xC5,,
2.300755375000000,0xFD,,
2.400273041666667,0xFA,,
2.400360166666667,0x03,,
2.400447333333333,0x00,,
2.400534458333333,0x01,,
2.400621625000000,0x02,,
2.400708750000000,0xFE,,
2.400795875000000,0xFA,,
2.400883041666667,0x0D,,
2.400970166666667,0x31,,
2.401057333333333,0xC6,,
2.401144458333333,0xFD,,
2.501718625000000,0xFA,,
2.501805791666667,0x03,,
2.501892916666667,0x00,,
2.501980083333333,0x01,,
2.502067208333334,0x02,,
2.502154375000000,0xFE,,
2.502241500000000,0xFD,,
2.502328666666667,0x0D,,
2.502415833333334,0x32,,
2.502502958333333,0xC2,,
2.502590125000000,0xFD,,
2.602032500000000,0xFA,,
2.602119666666667,0x03,,
2.602206833333333,0x00,,
2.602293958333334,0x01,,
2.602381125000000,0x02,,
2.602468250000000,0xFF,,
2.602555416666667,0x0D,,
2.602642541666667,0x33,,
2.602729666666667,0xC1,,
2.602816833333333,0xFD,,
2.622861708333333,0xFA,,
2.622948833333334,0x18,,
2.623035958333333,0x03,,
2.623123125000000,0x00,,
2.623210250000000,0x00,,
2.623297416666666,0x0D,,
2.623384541666667,0x34,,
2.623471708333333,0x22,,
2.623558833333334,0xFD,,
2.701189041666667,0xFA,,
2.701276166666667,0x03,,
2.701363291666667,0x00,,
2.701450416666667,0x01,,
2.701537541666667,0x03,,
2.701624666666667,0x02,,
2.701711833333333,0x0D,,
2.701798958333333,0x35,,
2.701886083333333,0x3B,,
2.701973208333333,0xFD,,
2.802678750000000,0xFA,,
2.802765916666667,0x03,,
2.802853041666667,0x00,,
2.802940166666667,0x01,,
2.803027333333334,0x03,,
2.803114458333333,0x04,,
2.803201583333333,0x0D,,
2.803288750000000,0x36,,
2.803375875000000,0x3E,,
2.803463041666667,0xFD,,
2.901798541666667,0xFA,,
2.901885708333333,0x03,,
2.901972833333333,0x00,,
2.902059958333334,0x01,,
2.902147125000000,0x03,,
2.902234250000000,0x06,,
2.902321416666667,0x0D,,
2.902408541666667,0x37,,
2.902495708333333,0x3D,,
2.902582833333333,0xFD,,
3.003301458333334,0xFA,,
3.003388583333333,0x03,,
3.003475750000000,0x00,,
3.003562875000000,0x01,,
3.003650041666666,0x03,,
3.003737166666667,0x07,,
3.003824333333333,0x0D,,
3.003911458333334,0x38,,
3.003998625000000,0x33,,
3.004085791666667,0xFD,,
3.103604750000000,0xFA,,
3.103691916666667,0x03,,
3.103779041666667,0x00,,
3.103866208333333,0x01,,
3.103953375000000,0x03,,
3.104040541666667,0x08,,
3.104127666666667,0x0D,,
3.104214833333333,0x39,,
3.104302000000000,0x3D,,
3.104389125000000,0xFD,,
3.202769125000000,0xFA,,
3.202856250000000,0x03,,
3.202943416666667,0x00,,
3.203030541666667,0x01,,
3.203117708333334,0x03,,
3.203204833333333,0x09,,
3.203292000000000,0x0D,,
3.203379166666667,0x3A,,
3.203466333333334,0x3F,,
3.203553458333333,0xFD,,
3.303863666666667,0xFA,,
3.303950791666667,0x03,,
3.304037916666667,0x00,,
3.304125083333334,0x01,,
3.304212208333333,0x03,,
3.304299375000000,0x09,,
3.304386500000000,0x0D,,
3.304473666666667,0x3B,,
3.304560833333333,0x3E,,
3.304647958333333,0xFD,,
3.404178791666667,0xFA,,
3.404265916666667,0x03,,
3.404353041666667,0x00,,
3.404440166666667,0x01,,
3.404527291666667,0x03,,
3.404614416666667,0x09,,
3.404701541666667,0x0D,,
3.404788708333333,0x3C,,
3.404875833333334,0x39,,
3.404962958333333,0xFD,,
3.423388375000000,0xFA,,
3.423475500000000,0xA0,,
3.423562625000000,0x00,,
3.423649750000000,0x0D,,
3.423736916666666,0x3D,,
3.423824041666667,0x90,,
3.423911208333333,0xFD,,
3.546603958333333,0xFA,,
3.546691083333333,0x03,,
3.546778250000000,0x00,,
3.546865416666667,0x01,,
3.546952583333333,0x03,,
3.547039750000000,0x09,,
3.547126875000000,0x0D,,
3.547214041666667,0x3E,,
3.547301166666667,0x3B,,
3.547388291666667,0xFD,,
3.646075166666667,0xFA,,
3.646162333333333,0x03,,
3.646249458333333,0x00,,
3.646336583333333,0x01,,
3.646423750000000,0x03,,
3.646510875000000,0x09,,
3.646598000000000,0x0D,,
3.646685166666667,0x3F,,
3.646772291666667,0x3A,,
3.646859416666667,0xFD,,
