Time [s],Value,Parity Error,Framing Error
7.850523916666667,0xFA,,
7.850611041666666,0x03,,
7.850698166666667,0x00,,
7.850785291666667,0x01,,
7.850872416666666,0x02,,
7.850959500000000,0xCB,,
7.851046625000000,0x02,,
7.851133750000000,0x94,,
7.851220875000000,0x5D,,
7.851308000000000,0xFD,,
7.950811583333333,0xFA,,
7.950898708333333,0x03,,
7.950985875000000,0x00,,
7.951073000000000,0x01,,
7.951160166666667,0x02,,
7.951247291666666,0xC9,,
7.951334416666667,0x02,,
7.951421541666667,0x95,,
7.951508666666666,0x5E,,
7.951595791666667,0xFD,,
8.051107875000000,0xFA,,
8.051195041666666,0x03,,
8.051282166666667,0x00,,
8.051369291666667,0x01,,
8.051456458333334,0x02,,
8.051543583333334,0xC6,,
8.051630708333333,0x02,,
8.051717833333333,0x96,,
8.051805000000000,0x52,,
8.051892125000000,0xFD,,
8.151412208333333,0xFA,,
8.151499333333334,0x03,,
8.151586458333334,0x00,,
8.151673583333332,0x01,,
8.151760708333333,0x02,,
8.151847833333333,0xC4,,
8.151934958333333,0x02,,
8.152022083333334,0x97,,
8.152109208333334,0x51,,
8.152196333333332,0xFD,,
8.251704458333334,0xFA,,
8.251791583333333,0x03,,
8.251878749999999,0x00,,
8.251965875000000,0x01,,
8.252053041666667,0x02,,
8.252140166666667,0xC1,,
8.252227291666667,0x02,,
8.252314416666668,0x98,,
8.252401583333333,0x5B,,
8.252488708333333,0xFD,,
8.352002708333334,0xFA,,
8.352089833333334,0x03,,
8.352176958333333,0x00,,
8.352264083333333,0x01,,
8.352351250000000,0x02,,
8.352438375000000,0xBF,,
8.352525500000000,0x02,,
8.352612625000001,0x99,,
8.352699791666666,0x24,,
8.352786916666666,0xFD,,
8.452303499999999,0xFA,,
8.452390625000000,0x03,,
8.452477791666666,0x00,,
8.452564916666667,0x01,,
8.452652041666667,0x02,,
8.452739166666667,0xBC,,
8.452826291666666,0x02,,
8.452913458333333,0x9A,,
8.453000583333333,0x24,,
8.453087708333333,0xFD,,
8.552600249999999,0xFA,,
8.552687375000000,0x03,,
8.552774541666667,0x00,,
8.552861666666667,0x01,,
8.552948833333334,0x02,,
8.553035958333334,0xBA,,
8.553123125000001,0x02,,
8.553210249999999,0x9B,,
8.553297416666666,0x23,,
8.553384583333333,0xFD,,
8.652901583333334,0xFA,,
8.652988750000000,0x03,,
8.653075875000001,0x00,,
8.653162999999999,0x01,,
8.653250125000000,0x02,,
8.653337250000000,0xB7,,
8.653424375000000,0x02,,
8.653511500000000,0x9C,,
8.653598625000001,0x29,,
8.653685708333333,0xFD,,
8.753192333333333,0xFA,,
8.753279458333333,0x03,,
8.753366583333333,0x00,,
8.753453708333334,0x01,,
8.753540833333334,0x02,,
8.753628000000001,0xB5,,
8.753715124999999,0x02,,
8.753802250000000,0x9D,,
8.753889375000000,0x2A,,
8.753976500000000,0xFD,,
8.853492083333334,0xFA,,
8.853579208333333,0x03,,
8.853666333333333,0x00,,
8.853753500000000,0x01,,
8.853840625000000,0x02,,
8.853927791666667,0xB2,,
8.854014916666667,0x02,,
8.854102083333334,0x9E,,
8.854189208333333,0x2E,,
8.854276333333333,0xFD,,
8.953794791666667,0xFA,,
8.953881958333334,0x03,,
8.953969083333334,0x00,,
8.954056250000001,0x01,,
8.954143374999999,0x02,,
8.954230500000000,0xB0,,
8.954317666666666,0x02,,
8.954404791666667,0x9F,,
8.954491958333334,0x2D,,
8.954579083333334,0xFD,,
9.054092583333333,0xFA,,
9.054179708333333,0x03,,
9.054266875000000,0x00,,
9.054354000000000,0x01,,
9.054441166666667,0x02,,
9.054528291666667,0xAD,,
9.054615458333334,0x02,,
9.054702583333333,0xA0,,
9.054789708333333,0x0F,,
9.054876875000000,0xFD,,
9.154384583333334,0xFA,,
9.154471750000001,0x03,,
9.154558874999999,0x00,,
9.154646000000000,0x01,,
9.154733125000000,0x02,,
9.154820291666667,0xAB,,
9.154907416666667,0x02,,
9.154994541666667,0xA1,,
9.155081708333332,0x08,,
9.155168874999999,0xFD,,
9.254694583333333,0xFA,,
9.254781708333333,0x03,,
9.254868833333333,0x00,,
9.254956000000000,0x01,,
9.255043125000000,0x02,,
9.255130250000001,0xA8,,
9.255217375000001,0x02,,
9.255304499999999,0xA2,,
9.255391625000000,0x08,,
9.255478750000000,0xFD,,
9.354980125000001,0xFA,,
9.355067249999999,0x03,,
9.355154375000000,0x00,,
9.355241500000000,0x01,,
9.355328625000000,0x02,,
9.355415750000001,0xA6,,
9.355502875000001,0x02,,
9.355590041666666,0xA3,,
9.355677166666666,0x07,,
9.355764291666667,0xFD,,
9.455286291666667,0xFA,,
9.455373416666667,0x03,,
9.455460541666667,0x00,,
9.455547666666666,0x01,,
9.455634791666666,0x02,,
9.455721958333333,0xA3,,
9.455809083333333,0x02,,
9.455896208333334,0xA4,,
9.455983333333334,0x05,,
9.456070458333333,0xFD,,
9.555581999999999,0xFA,,
9.555669125000000,0x03,,
9.555756250000000,0x00,,
9.555843375000000,0x01,,
9.555930500000001,0x02,,
9.556017625000001,0xA1,,
9.556104749999999,0x02,,
9.556191875000000,0xA5,,
9.556279000000000,0x06,,
9.556366166666667,0xFD,,
9.655872708333334,0xFA,,
9.655959833333334,0x03,,
9.656046958333333,0x00,,
9.656134083333333,0x01,,
9.656221208333333,0x02,,
9.656308375000000,0x9F,,
9.656395500000000,0x02,,
9.656482625000001,0xA6,,
9.656569749999999,0x3B,,
9.656656874999999,0xFD,,
9.756168666666667,0xFA,,
9.756255791666666,0x03,,
9.756342958333333,0x00,,
9.756430083333333,0x01,,
9.756517250000000,0x02,,
9.756604375000000,0x9D,,
9.756691500000001,0x02,,
9.756778625000001,0xA7,,
9.756865791666666,0x38,,
9.756952916666666,0xFD,,
9.856461833333332,0xFA,,
9.856548958333333,0x03,,
9.856636083333333,0x00,,
9.856723250000000,0x01,,
9.856810375000000,0x02,,
9.856897541666667,0x9C,,
9.856984666666667,0x02,,
9.857071833333332,0xA8,,
9.857158958333333,0x36,,
9.857246125000000,0xFD,,
9.956761541666667,0xFA,,
9.956848666666666,0x03,,
9.956935791666666,0x00,,
9.957022916666666,0x01,,
9.957110041666667,0x02,,
9.957197208333334,0x9C,,
9.957284333333334,0x02,,
9.957371458333334,0xA9,,
9.957458583333333,0x37,,
9.957545708333333,0xFD,,
10.038998166666667,0xFA,,
10.039085333333333,0xA0,,
10.039172458333333,0x00,,
10.039259625000000,0x02,,
10.039346791666667,0xAA,,
10.039433916666667,0x08,,
10.039521083333334,0xFD,,
10.057060958333333,0xFA,,
10.057148083333333,0x03,,
10.057235250000000,0x00,,
10.057322375000000,0x01,,
10.057409541666667,0x02,,
10.057496666666667,0x9B,,
10.057583833333334,0x02,,
10.057670958333333,0xAB,,
10.057758124999999,0x32,,
10.057845250000000,0xFD,,
10.157364541666666,0xFA,,
10.157451666666667,0x03,,
10.157538791666667,0x00,,
10.157625916666667,0x01,,
10.157713083333332,0x02,,
10.157800208333333,0x9B,,
10.157887333333333,0x02,,
10.157974458333333,0xAC,,
10.158061583333334,0x35,,
10.158148708333334,0xFD,,
10.257647083333334,0xFA,,
10.257734208333334,0x03,,
10.257821333333334,0x00,,
10.257908458333333,0x01,,
10.257995583333333,0x02,,
10.258082708333333,0x9B,,
10.258169833333334,0x02,,
10.258256958333334,0xAD,,
10.258344083333334,0x34,,
10.258431208333333,0xFD,,
10.400069458333334,0xFA,,
10.400156624999999,0x03,,
10.400243750000000,0x00,,
10.400330916666666,0x01,,
10.400418041666667,0x02,,
10.400505208333334,0x9B,,
10.400592333333334,0x02,,
10.400679458333334,0xAE,,
10.400766583333333,0x37,,
10.400853708333333,0xFD,,
10.500366083333333,0xFA,,
10.500453208333333,0x03,,
10.500540333333333,0x00,,
10.500627458333334,0x01,,
10.500714583333334,0x02,,
10.500801708333332,0x9B,,
10.500888833333333,0x02,,
10.500975958333333,0xAF,,
10.501063083333333,0x36,,
10.501150208333334,0xFD,,
10.600673625000001,0xFA,,
10.600760749999999,0x03,,
10.600847833333333,0x00,,
10.600935000000000,0x01,,
10.601022125000000,0x02,,
10.601109250000000,0x9B,,
10.601196375000001,0x02,,
10.601283499999999,0xB0,,
10.601370624999999,0x29,,
10.601457750000000,0xFD,,
10.700970625000000,0xFA,,
10.701057791666667,0x03,,
10.701144916666667,0x00,,
10.701232041666668,0x01,,
10.701319208333333,0x02,,
10.701406333333333,0x9B,,
10.701493458333333,0x02,,
10.701580583333334,0xB1,,
10.701667708333334,0x28,,
10.701754833333334,0xFD,,
10.801277958333333,0xFA,,
10.801365125000000,0x03,,
10.801452250000001,0x00,,
10.801539375000001,0x01,,
10.801626541666666,0x02,,
10.801713666666666,0x9B,,
10.801800833333333,0x02,,
10.801887958333333,0xB2,,
10.801975125000000,0x2B,,
10.802062250000001,0xFD,,
