Time [s],Value,Parity Error,Framing Error
5.670128666666667,0x04,,
5.670215250000000,0x01,,
5.670301791666667,0x4B,,
5.670388375000000,0xEF,,
5.670474958333333,0xFD,,
5.869495958333333,0xFA,,
5.869582541666666,0x01,,
5.869669125000000,0xA0,,
5.869755708333333,0x04,,
5.869842291666667,0x01,,
5.869928875000000,0x4C,,
5.870015458333333,0xE8,,
5.870102083333333,0xFD,,
5.944171083333333,0xFA,,
5.944257666666667,0x17,,
5.944344250000000,0x06,,
5.944430833333334,0x01,,
5.944517416666667,0x01,,
5.944604041666667,0x4D,,
5.944690625000000,0x5C,,
5.944777208333333,0xFD,,
6.043911791666667,0xFA,,
6.043998333333334,0x17,,
6.044084916666667,0x06,,
6.044171458333333,0x00,,
6.044258041666667,0x01,,
6.044344625000000,0x4E,,
6.044431166666667,0x5E,,
6.044517750000000,0xFD,,
6.068823916666667,0xFA,,
6.068910500000000,0x01,,
6.068997083333334,0xA0,,
6.069083666666667,0x04,,
6.069170208333333,0x01,,
6.069256791666667,0x4F,,
6.069343375000000,0xEB,,
6.069429958333333,0xFD,,
6.268390875000000,0xFA,,
6.268477458333333,0x01,,
6.268564000000000,0xA0,,
6.268650583333334,0x04,,
6.268737166666667,0x01,,
6.268823750000000,0x50,,
6.268910291666667,0xF4,,
6.268996833333333,0xFD,,
6.467662333333333,0xFA,,
6.467748916666666,0x01,,
6.467835500000000,0xA0,,
6.467922083333334,0x04,,
6.468008666666667,0x01,,
6.468095208333334,0x51,,
6.468181750000000,0xF5,,
6.468268291666667,0xFD,,
6.667064416666666,0xFA,,
6.667151000000000,0x01,,
6.667237583333334,0xA0,,
6.667324166666667,0x04,,
6.667410750000000,0x01,,
6.667497333333333,0x52,,
6.667583916666667,0xF6,,
6.667670500000000,0xFD,,
6.866613875000000,0xFA,,
6.866700458333334,0x01,,
6.866787041666667,0xA0,,
6.866873583333334,0x04,,
6.866960166666667,0x01,,
6.867046750000000,0x53,,
6.867133375000000,0xF7,,
6.867219916666667,0xFD,,
7.066014000000000,0xFA,,
7.066100500000000,0x01,,
7.066187041666667,0xA0,,
7.066273583333333,0x04,,
7.066360125000000,0x01,,
7.066446666666667,0x54,,
7.066533166666667,0xF0,,
7.066619708333334,0xFD,,
7.265262541666667,0xFA,,
7.265349083333334,0x01,,
7.265435625000000,0xA0,,
7.265522166666667,0x04,,
7.265608708333334,0x01,,
7.265695250000000,0x55,,
7.265781791666667,0xF1,,
7.265868333333334,0xFD,,
