Time [s],Value,Parity Error,Framing Error
3.052962291666667,0x9B,,
3.053049458333333,0xB9,,
3.053136625000000,0xFD,,
3.053223791666666,0xFA,,
3.053310958333333,0x16,,
3.053398166666667,0x72,,
3.053485333333333,0x04,,
3.053572500000000,0xE2,,
3.053659666666667,0x17,,
3.053746833333333,0x9C,,
3.053834000000000,0x09,,
3.053921166666667,0xFD,,
3.054008333333333,0xFA,,
3.054095500000000,0x16,,
3.054182666666667,0x73,,
3.054269833333333,0x02,,
3.054357000000000,0x8A,,
3.054444208333333,0x17,,
3.054531375000000,0x9D,,
3.054618541666667,0x67,,
3.054705750000000,0xFD,,
3.054792916666667,0xFA,,
3.054880083333333,0x03,,
3.054967250000000,0x00,,
3.055054416666667,0x01,,
3.055141583333334,0x02,,
3.055228750000000,0xD4,,
3.055315916666667,0x17,,
3.055403125000000,0x9E,,
3.055490291666667,0x5D,,
3.055577458333333,0xFD,,
3.149444000000000,0xFA,,
3.149531166666667,0x03,,
3.149618333333333,0x00,,
3.149705500000000,0x01,,
3.149792666666666,0x02,,
3.149879833333333,0xD4,,
3.149967000000000,0x17,,
3.150054166666667,0x9F,,
3.150141291666666,0x5C,,
3.150228458333333,0xFD,,
3.249780833333333,0xFA,,
3.249868000000000,0x03,,
3.249955166666667,0x00,,
3.250042333333333,0x01,,
3.250129458333333,0x02,,
3.250216625000000,0xD4,,
3.250303791666667,0x17,,
3.250390958333333,0xA0,,
3.250478125000000,0x63,,
3.250565291666667,0xFD,,
3.350136500000000,0xFA,,
3.350223666666666,0x03,,
3.350310833333333,0x00,,
3.350398000000000,0x01,,
3.350485166666667,0x02,,
3.350572375000000,0xD4,,
3.350659541666666,0x17,,
3.350746708333333,0xA1,,
3.350833875000000,0x62,,
3.350921083333333,0xFD,,
3.450477666666667,0xFA,,
3.450564833333333,0x03,,
3.450652000000000,0x00,,
3.450739166666667,0x01,,
3.450826333333334,0x02,,
3.450913500000000,0xD4,,
3.451000666666667,0x17,,
3.451087833333333,0xA2,,
3.451175000000000,0x61,,
3.451262166666667,0xFD,,
3.550809458333333,0xFA,,
3.550896625000000,0x03,,
3.550983791666666,0x00,,
3.551070958333333,0x01,,
3.551158125000000,0x02,,
3.551245291666667,0xD4,,
3.551332458333333,0x17,,
3.551419625000000,0xA3,,
3.551506750000000,0x60,,
3.551593916666667,0xFD,,
3.651144291666667,0xFA,,
3.651231458333333,0x03,,
3.651318625000000,0x00,,
3.651405791666666,0x01,,
3.651492958333333,0x02,,
3.651580125000000,0xD4,,
3.651667333333333,0x17,,
3.651754500000000,0xA4,,
3.651841666666667,0x67,,
3.651928833333333,0xFD,,
3.751483583333334,0xFA,,
3.751570750000000,0x03,,
3.751657916666667,0x00,,
3.751745083333333,0x01,,
3.751832291666667,0x02,,
3.751919458333334,0xD4,,
3.752006625000000,0x17,,
3.752093791666667,0xA5,,
3.752181000000000,0x66,,
3.752268166666667,0xFD,,
3.851820208333333,0xFA,,
3.851907375000000,0x03,,
3.851994541666667,0x00,,
3.852081708333333,0x01,,
3.852168875000000,0x02,,
3.852256000000000,0xD4,,
3.852343166666667,0x17,,
3.852430333333333,0xA6,,
3.852517500000000,0x65,,
3.852604625000000,0xFD,,
3.952153458333334,0xFA,,
3.952240625000000,0x03,,
3.952327833333333,0x00,,
3.952415000000000,0x01,,
3.952502166666667,0x02,,
